id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,genre_war,genre_biography,genre_romance,genre_drama,genre_fantasy,genre_family,genre_science,genre_action,genre_thriller,genre_western,genre_horror,genre_mystery,genre_crime,genre_history,genre_periodicals,genre_christian,genre_other,N_tokens,log_N_tokens,N_sentences,log_N_sentences,n_nodes,n_edges,network_density,average_clustering,modularity,average_shortest_path_largest_component
PG39137,Shrewsbury: A Romance,"Weyman, Stanley John",1855.0,1928.0,['en'],92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154802.0,11.949902159950943,6213.0,8.734399150063695,23.0,23.0,0.09090909090909091,0.0045649313401988165,0.5437044745057231,2.91699604743083
PG39138,Starvecrow Farm,"Weyman, Stanley John",1855.0,1928.0,['en'],45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150914.0,11.924465417125745,8922.0,9.09627541568821,25.0,44.0,0.14666666666666667,0.022274469605839946,0.14918777880649783,2.4
PG39143,The Making of a Saint,"Maugham, W. Somerset (William Somerset)",1874.0,1965.0,['en'],107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90087.0,11.408531149057728,4744.0,8.464635940677562,28.0,37.0,0.09788359788359788,0.01430720585934152,0.4449695442134005,2.8518518518518516
PG39145,The Devourers,"Vivanti, Annie",1866.0,1942.0,['en'],82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115431.0,11.65642822783055,6835.0,8.82981174915805,62.0,80.0,0.04230565838180857,0.015424952937241642,0.23129229209372043,2.673188789000529
PG39159,Sky Island: Being the Further Exciting Adventures of Trot and Cap'n Bill After Their Visit to the Sea Fairies,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69725.0,11.152314212495689,2924.0,7.980707820869669,23.0,33.0,0.13043478260869565,0.039440108017662984,0.19791666666666663,2.7865612648221343
PG39162,Kipps: The Story of a Simple Soul,"Wells, H. G. (Herbert George)",1866.0,1946.0,['en'],218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139596.0,11.846507815604767,7233.0,8.886409166849282,43.0,51.0,0.05647840531561462,0.012287809744356858,0.05957042838495312,2.451827242524917
PG39163,"The War Tiger: Or, Adventures and Wonderful Fortunes of the Young Sea Chief and His Lad Chow: A Tale of the Conquest of China","Dalton, William",1821.0,1875.0,['en'],31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96308.0,11.47530666806372,2138.0,7.6676260915849905,13.0,14.0,0.1794871794871795,0.015747104112237027,0.3165680473372781,2.5256410256410255
PG39166,The White Terror and The Red: A Novel of Revolutionary Russia,"Cahan, Abraham",1860.0,1951.0,['en'],53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,144683.0,11.88230042126715,6932.0,8.843903650835497,46.0,52.0,0.050241545893719805,0.00511481572980951,0.2797662527392257,2.7777777777777777
PG39168,Sophia: A Romance,"Weyman, Stanley John",1855.0,1928.0,['en'],61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,139926.0,11.848868990419748,7915.0,8.976514972315112,37.0,58.0,0.08708708708708708,0.03232007282042961,0.15441998810232,2.490990990990991
PG39170,"Dorothy, and Other Italian Stories","Woolson, Constance Fenimore",1840.0,1894.0,['en'],48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102520.0,11.537813180478008,5032.0,8.523572798380277,54.0,69.0,0.04821802935010482,0.025434513680942877,0.6594444444444445,4.955276030747729
PG39172,A Safety Match,"Hay, Ian",1876.0,1952.0,['en'],55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83787.0,11.336033143171159,4458.0,8.402455513945814,39.0,52.0,0.07017543859649122,0.028170014167126212,0.3399162516976007,2.7327935222672064
PG39185,Across the Cameroons: A Story of War and Adventure,"Gilson, Charles",1878.0,1943.0,['en'],69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65158.0,11.08457036856782,3400.0,8.131530710604252,12.0,17.0,0.25757575757575757,0.0979565304125452,0.2281910009182737,2.4545454545454546
PG3918,Serge Panine — Complete,"Ohnet, Georges",1848.0,1918.0,['en'],104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99373.0,11.506635725967943,5863.0,8.676416696964216,15.0,32.0,0.3047619047619048,0.060195626917477464,0.09407580262712187,1.9047619047619047
PG39192,"It May Be True, Vol. 2 (of 3)","Wood, Henry, Mrs.",1814.0,1887.0,['en'],37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66557.0,11.105814002363926,2660.0,7.886081401775745,38.0,66.0,0.09388335704125178,0.02403689805959483,0.2716439516983264,2.9815078236130867
PG39193,"It May Be True, Vol. 3 (of 3)","Wood, Henry, Mrs.",1814.0,1887.0,['en'],39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69817.0,11.15363281210484,2999.0,8.00603417874901,38.0,78.0,0.11095305832147938,0.06681160123182095,0.23991078032544383,2.3897581792318636
PG39194,Fickle Fortune,"Werner, E.",1838.0,1918.0,['en'],22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89242.0,11.39910705977001,4055.0,8.307705966549513,15.0,22.0,0.20952380952380953,0.04101282856119513,0.1640162721893492,2.0761904761904764
PG39200,The English Novel and the Principle of its Development,"Lanier, Sidney",1842.0,1881.0,['en'],73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110009.0,11.608317459609447,2865.0,7.9603236291488395,6.0,5.0,0.3333333333333333,0.0,0.0,1.6666666666666667
PG39215,The New Rector,"Weyman, Stanley John",1855.0,1928.0,['en'],45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104650.0,11.558376727874146,5189.0,8.55429627936774,22.0,47.0,0.20346320346320346,0.0631944580420206,0.3054,2.134199134199134
PG39218,The Everlasting Arms,"Hocking, Joseph",1860.0,1937.0,['en'],67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140491.0,11.852898708764702,8477.0,9.045111892608405,35.0,65.0,0.1092436974789916,0.03626844704064392,0.17911736563280356,2.4050420168067226
PG39229,The Mardi Gras Mystery,"Bedford-Jones, H. (Henry)",1887.0,1949.0,['en'],67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71032.0,11.170885758712163,4253.0,8.355379895253634,19.0,36.0,0.21052631578947367,0.08637194034349441,0.16247523243408013,2.128654970760234
PG3922,The Red Lily — Complete,"France, Anatole",1844.0,1924.0,['en'],267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92420.0,11.434098684424258,5410.0,8.596004371840527,54.0,91.0,0.06359189378057302,0.009421551124991743,0.3062052919482191,3.0440251572327046
PG39231,Joel: A Boy of Galilee,"Johnston, Annie F. (Annie Fellows)",1863.0,1931.0,['en'],31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63496.0,11.058732190770712,3193.0,8.068716192714781,25.0,31.0,0.10333333333333333,0.03471163672215332,0.2380063200229819,2.4466666666666668
PG39237,The Conquest: The Story of a Negro Pioneer,"Micheaux, Oscar",1884.0,1951.0,['en'],64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94246.0,11.453663664091339,3264.0,8.090708716083997,13.0,14.0,0.1794871794871795,0.07289516244870319,0.4149338374291115,2.5256410256410255
PG39238,The Homesteader: A Novel,"Micheaux, Oscar",1884.0,1951.0,['en'],210,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,176835.0,12.082972373394337,8976.0,9.102309627762478,39.0,59.0,0.0796221322537112,0.021360321041483887,0.28949695150030397,2.5695006747638325
PG39254,Held by Chinese Brigands,"Gilson, Charles",1878.0,1943.0,['en'],284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85146.0,11.352122709062593,4035.0,8.302761580704049,11.0,19.0,0.34545454545454546,0.0655509159718116,0.1884245562130178,1.8363636363636364
PG39255,The Fire-Gods: A Tale of the Congo,"Gilson, Charles",1878.0,1943.0,['en'],50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62442.0,11.041993404865915,3248.0,8.085794701281568,11.0,15.0,0.2727272727272727,0.12062590698717277,0.17619986850756075,1.9454545454545455
PG39294,The Great House,"Weyman, Stanley John",1855.0,1928.0,['en'],88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156716.0,11.962190529066563,9132.0,9.119540007649686,30.0,46.0,0.10574712643678161,0.03494141313749034,0.14529296874999992,2.420689655172414
PG39296,The Story of Francis Cludde,"Weyman, Stanley John",1855.0,1928.0,['en'],57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135738.0,11.818481836098812,7411.0,8.910720661951359,16.0,22.0,0.18333333333333332,0.06199751332301208,0.4517746913580247,2.55
PG39297,The red cockade,"Weyman, Stanley John",1855.0,1928.0,['en'],36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135527.0,11.816926161444478,6863.0,8.833899942908635,23.0,31.0,0.1225296442687747,0.0342599100842974,0.32303994082840237,2.7865612648221343
PG3930,Prince Zilah — Complete,"Claretie, Jules",1840.0,1913.0,['en'],139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95869.0,11.470737955224944,4077.0,8.313116702819253,27.0,41.0,0.1168091168091168,0.024945608104279243,0.10507519742467683,2.4131054131054133
PG39323,A Pilgrim Maid: A Story of Plymouth Colony in 1620,"Taggart, Marion Ames",1866.0,1945.0,['en'],44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88101.0,11.386239162597649,3746.0,8.228443883004033,50.0,93.0,0.07591836734693877,0.0325451279364315,0.24632458286495182,2.5387755102040814
PG39324,The Literary Sense,"Nesbit, E. (Edith)",1858.0,1924.0,['en'],52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74583.0,11.219667878185263,4136.0,8.327484416188264,6.0,6.0,0.4,0.18055555555555558,0.125,1.8
PG39340,"The Surprising Adventures of Sir Toady Lion with Those of General Napoleon Smith: An Improving History for Old Boys, Young Boys, Good Boys, Bad Boys, Big Boys, Little Boys, Cow Boys, and Tom-Boys","Crockett, S. R. (Samuel Rutherford)",1860.0,1914.0,['en'],77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81586.0,11.309412957605167,3518.0,8.165647925297504,46.0,70.0,0.06763285024154589,0.03277844048534234,0.2640624116682684,2.6222222222222222
PG39349,Wyndham's Pal,"Bindloss, Harold",1866.0,1945.0,['en'],63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99788.0,11.510803214589128,5887.0,8.68050180902826,25.0,36.0,0.12,0.028500655332773586,0.03490713346482566,2.25
PG39364,Rich Relatives,"MacKenzie, Compton",1883.0,1972.0,['en'],70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107485.0,11.585106581930235,4630.0,8.440312147080279,44.0,80.0,0.08456659619450317,0.05110546116582592,0.2747978011974371,2.535940803382664
PG39366,The Tree of Knowledge: A Novel,"Reynolds, Baillie, Mrs.",1861.0,1939.0,['en'],57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186128.0,12.134189888056548,8739.0,9.075551045627543,59.0,133.0,0.0777323202805377,0.04905679811818777,0.27897923875432523,2.729398012857978
PG39374,The Curse of Carne's Hold: A Tale of Adventure,"Henty, G. A. (George Alfred)",1832.0,1902.0,['en'],45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140254.0,11.85121034347735,5349.0,8.58466490653125,43.0,70.0,0.07751937984496124,0.04324479383416344,0.42327359729780445,2.812846068660022
PG39377,Mildred Arkell: A Novel. Vol. 2 (of 3),"Wood, Henry, Mrs.",1814.0,1887.0,['en'],34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91228.0,11.42111714648604,4193.0,8.341171747170762,38.0,65.0,0.09246088193456614,0.07014519031845601,0.4492708333333333,2.9402560455192033
PG39383,Mademoiselle Blanche: A Novel,"Barry, John D. (John Daniel)",1866.0,1942.0,['en'],29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71241.0,11.173823774362912,3672.0,8.20849175174038,23.0,43.0,0.16996047430830039,0.0382755727994228,0.10319906472526305,2.047430830039526
PG39387,Submarine U93,"Gilson, Charles",1878.0,1943.0,['en'],65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90452.0,11.412574602242884,3802.0,8.243282523048375,15.0,25.0,0.23809523809523808,0.12201818743654377,0.17843934911242604,1.9619047619047618
PG3938,A Woodland Queen ('Reine des Bois') — Complete,"Theuriet, André",1833.0,1907.0,['en'],78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74718.0,11.221476305949203,2721.0,7.908754738783246,22.0,30.0,0.12987012987012986,0.010671355031824451,0.09579881656804741,2.445887445887446
PG39397,One of Cleopatra's Nights and Other Fantastic Romances,"Gautier, Théophile",1811.0,1872.0,['en'],153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79648.0,11.285372205167318,2617.0,7.869783902530146,14.0,15.0,0.16483516483516483,0.07132637750559866,0.4126275510204083,2.802197802197802
PG39399,"Treasure of Kings: Being the Story of the Discovery of the ""Big Fish,"" or the Quest of the Greater Treasure of the Incas of Peru.","Gilson, Charles",1878.0,1943.0,['en'],91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80613.0,11.297415205811415,3120.0,8.045588280803528,11.0,16.0,0.2909090909090909,0.1367196889085501,0.07814168743325026,1.8545454545454545
PG393,The Blue Lagoon: A Romance,"Stacpoole, H. De Vere (Henry De Vere)",1863.0,1951.0,['en'],203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78844.0,11.27522649564682,3237.0,8.082402253926244,20.0,27.0,0.14210526315789473,0.03804871210412238,0.16382222222222215,2.473684210526316
PG39401,The frontiersmen : $b A novel,"Aimard, Gustave",1818.0,1883.0,['en'],44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88587.0,11.39174039896543,3140.0,8.0519780789023,26.0,48.0,0.1476923076923077,0.06906173543713011,0.13366573321494438,2.2615384615384615
PG39406,"Kentucky in American Letters, 1784-1912. Vol. 1 of 2","Townsend, John Wilson",1885.0,1968.0,['en'],103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147903.0,11.904311932468833,5381.0,8.59062950948942,5.0,4.0,0.4,0.0,0.30000000000000004,1.8
PG39407,"Kentucky in American Letters, 1784-1912. Vol. 2 of 2","Townsend, John Wilson",1885.0,1968.0,['en'],76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154399.0,11.9472954398679,6648.0,8.802071336535285,7.0,6.0,0.2857142857142857,0.0,0.35714285714285715,2.4761904761904763
PG39417,A Gamble with Life,"Hocking, Silas K. (Silas Kitto)",1850.0,1935.0,['en'],69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145841.0,11.890272266158439,8017.0,8.989319566042951,33.0,48.0,0.09090909090909091,0.01886224270854367,0.12393523526230397,2.4696969696969697
PG39422,The Vanity Girl,"MacKenzie, Compton",1883.0,1972.0,['en'],81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,143393.0,11.873344391451308,5584.0,8.627660644442209,71.0,119.0,0.04788732394366197,0.020716580202176257,0.28832116788321166,2.620523138832998
PG3942,The Confession of a Child of the Century — Complete,"Musset, Alfred de",1810.0,1857.0,['en'],167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98195.0,11.494710576549323,4285.0,8.36287583103188,6.0,6.0,0.4,0.14330703941379577,0.21900826446280994,1.8
PG39431,Young Folks' Bible in Words of Easy Reading: The Sweet Stories of God's Word in the Language of Childhood,"Pollard, Josephine",1834.0,1892.0,['en'],101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95993.0,11.472030551124757,3870.0,8.261009786023827,28.0,30.0,0.07936507936507936,0.027272207926720853,0.5665128796616686,2.492063492063492
PG39432,The House 'Round the Corner,"Tracy, Louis",1863.0,1928.0,['en'],39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81904.0,11.313303108697365,4053.0,8.307212626628308,36.0,62.0,0.09841269841269841,0.06494978332941924,0.2543245086490173,2.574603174603175
PG39433,"Frank Merriwell's Backers; Or, The Pride of His Friends","Standish, Burt L.",1866.0,1945.0,['en'],39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89520.0,11.402217342985807,5116.0,8.540128162698734,42.0,85.0,0.09872241579558652,0.0796724990156856,0.2555441243712848,2.3449477351916377
PG39434,Vistas of New York,"Matthews, Brander",1852.0,1929.0,['en'],32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64092.0,11.06807483012777,2870.0,7.962067308753666,5.0,4.0,0.4,0.0,0.0,1.6
PG39443,Mrs. Balfame: A Novel,"Atherton, Gertrude Franklin Horn",1857.0,1948.0,['en'],34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,105808.0,11.569381409914444,4827.0,8.481980435660493,41.0,63.0,0.07682926829268293,0.01672484015551408,0.19681788297172914,2.674390243902439
PG39453,Kit Musgrave's Luck,"Bindloss, Harold",1866.0,1945.0,['en'],34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98851.0,11.50136894488548,5977.0,8.695674048824253,40.0,74.0,0.09487179487179487,0.014479304913643663,0.14281626147980525,2.2987179487179485
PG39468,Voices from the Past,"Bartlett, Paul Alexander",1909.0,1990.0,['en'],136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177635.0,12.087486162196129,11107.0,9.31533081916712,13.0,13.0,0.16666666666666666,0.08974358974358974,0.44666666666666666,2.5
PG3946,Monsieur de Camors — Complete,"Feuillet, Octave",1821.0,1890.0,['en'],93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105212.0,11.5637326412215,4760.0,8.468002947225466,27.0,43.0,0.1225071225071225,0.018173717796014968,0.19819551854055129,2.3874643874643873
PG39473,The Young Sharpshooter at Antietam,"Tomlinson, Everett T. (Everett Titsworth)",1859.0,1931.0,['en'],20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78148.0,11.266359743711526,3449.0,8.145839612936841,16.0,19.0,0.15833333333333333,0.04788259102777615,0.11224489795918369,2.45
PG39482,Mushroom Town,"Onions, Oliver",1873.0,1961.0,['en'],112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118519.0,11.682828564257374,4703.0,8.455955881945048,49.0,74.0,0.06292517006802721,0.020883306796047916,0.46684310018903585,3.244047619047619
PG39490,A Lad of Grit: A Story of Adventure on Land and Sea in Restoration Times,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64592.0,11.075845843092722,2346.0,7.76046702921342,6.0,5.0,0.3333333333333333,0.0,0.22,1.8666666666666667
PG394,Cranford,"Gaskell, Elizabeth Cleghorn",1810.0,1865.0,['en'],30727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84993.0,11.350324179140088,2598.0,7.862497197230545,32.0,47.0,0.09475806451612903,0.06712312692472577,0.3988024962050936,2.475806451612903
PG39515,Mrs. Thompson: A Novel,"Maxwell, W. B. (William Babington)",1866.0,1938.0,['en'],86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128445.0,11.763256076128402,6588.0,8.79300509129753,36.0,61.0,0.09682539682539683,0.04407146603669941,0.13809815324966837,2.5206349206349206
PG39527,The Early Life and Adventures of Sylvia Scarlett,"MacKenzie, Compton",1883.0,1972.0,['en'],76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200294.0,12.207541566137849,9619.0,9.171495588152615,110.0,168.0,0.028023352793994996,0.0181117954931002,0.3492996201329534,2.7047539616346956
PG39544,The Incendiary: A Story of Mystery,"Leahy, William Augustine",1867.0,,['en'],87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,159006.0,11.976697216339446,8024.0,8.990192329641772,72.0,116.0,0.04538341158059468,0.03310760132216777,0.43962423145345025,3.232394366197183
PG39547,Beaumaroy Home from the Wars,"Hope, Anthony",1863.0,1933.0,['en'],39,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64510.0,11.074575529526287,3277.0,8.094683648698815,23.0,34.0,0.13438735177865613,0.027381382934167958,0.10626209914990328,2.4624505928853755
PG39548,The Forged Note: A Romance of the Darker Races,"Micheaux, Oscar",1884.0,1951.0,['en'],73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212922.0,12.268681180441902,10720.0,9.279866434624793,45.0,64.0,0.06464646464646465,0.025161523715846214,0.3775678398095297,2.585858585858586
PG39552,Mortomley's Estate: A Novel. Vol. 2 (of 3),"Riddell, J. H., Mrs.",1832.0,1906.0,['en'],27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62859.0,11.048649401857217,2311.0,7.745435610274381,35.0,68.0,0.11428571428571428,0.08093412476281689,0.3254763708408601,2.3058823529411763
PG39556,Guy and Pauline,"MacKenzie, Compton",1883.0,1972.0,['en'],153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141642.0,11.861058026431149,7158.0,8.875985891325971,40.0,66.0,0.08461538461538462,0.0205128006156479,0.09075083037119051,2.4423076923076925
PG39567,Two Little Waifs,"Molesworth, Mrs.",1839.0,1921.0,['en'],79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71082.0,11.171589419182814,5092.0,8.535425959677298,25.0,39.0,0.13,0.03011150828081728,0.2583103498330672,2.263333333333333
PG39572,West of the sun,"Pangborn, Edgar",1909.0,1976.0,['en'],33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90441.0,11.412452983385178,5546.0,8.620832226175724,47.0,89.0,0.08233117483811286,0.04214521095633662,0.246831279329854,2.673450508788159
PG39582,The Rival Pitchers: A Story of College Baseball,"Chadwick, Lester",1873.0,1962.0,['en'],43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84625.0,11.345985010214577,4836.0,8.483843211734683,31.0,37.0,0.07956989247311828,0.023907389167003124,0.14751925261961876,2.486021505376344
PG39587,The Graftons: A Novel,"Marshall, Archibald",1866.0,1934.0,['en'],24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108657.0,11.595951410668606,5416.0,8.59711281459211,49.0,83.0,0.070578231292517,0.021129327106808055,0.2765389986492983,3.0195578231292517
PG39594,The Little Colonel's Knight Comes Riding,"Johnston, Annie F. (Annie Fellows)",1863.0,1931.0,['en'],67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80974.0,11.301883394472691,3469.0,8.15162164696975,36.0,62.0,0.09841269841269841,0.03848279577895762,0.28023911805807156,2.465079365079365
PG39595,The Hall and the Grange: A Novel,"Marshall, Archibald",1866.0,1934.0,['en'],46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136267.0,11.822371475384482,6633.0,8.799812469525556,47.0,107.0,0.09898242368177614,0.027530982650901682,0.33697691874648156,2.4856614246068456
PG39596,Georgina of the Rainbows,"Johnston, Annie F. (Annie Fellows)",1863.0,1931.0,['en'],26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94469.0,11.456027017336137,4260.0,8.357024439263416,36.0,52.0,0.08253968253968254,0.019771976257917576,0.21267200000000003,2.596825396825397
PG39599,The Little Colonel in Arizona,"Johnston, Annie F. (Annie Fellows)",1863.0,1931.0,['en'],30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86051.0,11.362695422722654,3730.0,8.224163512637862,40.0,70.0,0.08974358974358974,0.03226374613734351,0.28922691672438594,2.826923076923077
PG39606,Ande Trembath: A Tale of Old Cornwall England,"Kemp, Matthew Stanley",1874.0,,['en'],205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117136.0,11.671090931886424,5333.0,8.581669210600602,35.0,44.0,0.07394957983193277,0.02707775435304955,0.5150146484375,3.3949579831932772
PG39611,Mortomley's Estate: A Novel. Vol. 1 (of 3),"Riddell, J. H., Mrs.",1832.0,1906.0,['en'],46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59704.0,10.997154298811223,1971.0,7.58629630715272,30.0,50.0,0.11494252873563218,0.050187101342532875,0.2819750148720999,2.6482758620689655
PG3962,A Romance of Youth — Complete,"Coppée, François",1842.0,1908.0,['en'],86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77020.0,11.2518204073689,3038.0,8.018954683155718,32.0,36.0,0.07258064516129033,0.02017145333230929,0.23975003810394757,2.75
PG39631,The Runaways: A New and Original Story,"Gould, Nat",1857.0,1919.0,['en'],42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61748.0,11.030816865301732,3062.0,8.026823576217629,29.0,51.0,0.12561576354679804,0.028852641746499253,0.11213923439198167,2.3029556650246303
PG39641,Georgina's Service Stars,"Johnston, Annie F. (Annie Fellows)",1863.0,1931.0,['en'],64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79208.0,11.279832582802351,3478.0,8.154212694914229,32.0,40.0,0.08064516129032258,0.018047727841299314,0.5064247921390779,3.0745967741935485
PG39652,Vayenne,"Brebner, Percy James",1864.0,1922.0,['en'],31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113070.0,11.63576237492929,5724.0,8.652423140676342,24.0,49.0,0.17753623188405798,0.06942950530235348,0.15497575302233457,2.2065217391304346
PG39660,Sylvia & Michael: The later adventures of Sylvia Scarlett,"MacKenzie, Compton",1883.0,1972.0,['en'],65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128420.0,11.76306142134804,5636.0,8.636929873018572,48.0,58.0,0.051418439716312055,0.03030872853855644,0.21304678737381832,2.6560283687943262
PG39661,Mortomley's Estate: A Novel. Vol. 3 (of 3),"Riddell, J. H., Mrs.",1832.0,1906.0,['en'],33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66380.0,11.103151085273966,2244.0,7.716015266642587,26.0,51.0,0.15692307692307692,0.09350595865267913,0.3208290289256198,2.335384615384615
PG39666,When It Was Dark: The Story of a Great Conspiracy,"Thorne, Guy",1875.0,1923.0,['en'],123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,131678.0,11.788114827460195,6788.0,8.822911626354117,29.0,43.0,0.10591133004926108,0.07153848917102576,0.3454081632653061,2.70935960591133
PG39668,At Start and Finish,"Lindsey, William",1858.0,1922.0,['en'],35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67958.0,11.126645146276898,2215.0,7.703007682479236,9.0,8.0,0.2222222222222222,0.0,0.41500000000000004,2.5555555555555554
PG3967,Cosmopolis — Complete,"Bourget, Paul",1852.0,1935.0,['en'],92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121086.0,11.70425631592177,4952.0,8.507546814364431,36.0,67.0,0.10634920634920635,0.06341077650184339,0.36015299501400183,2.588888888888889
PG39681,"The Corner of Harley Street: Being Some Familiar Correspondence of Peter Harding, M.D.","Bashford, H. H. (Henry Howarth), Sir",1880.0,1961.0,['en'],59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61944.0,11.03398603006656,2231.0,7.7102051944325325,7.0,8.0,0.38095238095238093,0.0974938907656747,0.2780612244897959,1.9523809523809523
