imdb_id_final,title,primaryTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,url,n_nodes,network_density,average_clustering,modularity,average_shortest_path_largest_component,genre_drama,genre_thriller,genre_comedy,genre_action,genre_crime,genre_romance,genre_adventure,genre_scifi,genre_horror,genre_mystery,genre_fantasy,genre_family,genre_animation,genre_war,genre_musical,genre_western
tt0139134,Cruel Intentions,Cruel Intentions,0.0,1999.0,97.0,"['Drama', 'Romance']",6.8,https://imsdb.com/Movie Scripts/Cruel Intentions Script.html,11.0,0.23636363636363636,0.042567991517160425,0.1455112960761,2.1454545454545455,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0104036,Crying Game,The Crying Game,0.0,1992.0,112.0,"['Action', 'Drama', 'Romance', 'Read ""Crying Game"" Script']",7.2,https://imsdb.com/Movie Scripts/Crying Game Script.html,9.0,0.25,0.011915937644019388,1.1102230246251565e-16,1.9722222222222223,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0123755,Cube,Cube,0.0,1997.0,90.0,"['Thriller', 'Sci-Fi', 'Horror', 'Mystery']",7.1,https://imsdb.com/Movie Scripts/Cube Script.html,12.0,0.18181818181818182,0.033387498741138846,0.1790123456790123,2.621212121212121,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
tt0421715,"Curious Case of Benjamin Button, The",The Curious Case of Benjamin Button,0.0,2008.0,166.0,"['Drama', 'Fantasy', 'Mystery', 'Romance']",7.8,"https://imsdb.com/Movie Scripts/Curious Case of Benjamin Button, The Script.html",26.0,0.09538461538461539,0.014565430267690561,0.17119999999999994,2.4123076923076923,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
tt0790636,Dallas Buyers Club,Dallas Buyers Club,0.0,2013.0,117.0,['Drama'],7.9,https://imsdb.com/Movie Scripts/Dallas Buyers Club Script.html,26.0,0.09538461538461539,0.06355634071982788,0.1714127218934911,2.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1226271,"Damned United, The",The Damned United,0.0,2009.0,98.0,['Drama'],7.5,"https://imsdb.com/Movie Scripts/Damned United, The Script.html",16.0,0.13333333333333333,0.05015746379482853,0.3299319727891157,2.558333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0099348,Dances with Wolves,Dances with Wolves,0.0,1990.0,181.0,"['Adventure', 'Drama', 'Western']",8.0,https://imsdb.com/Movie Scripts/Dances with Wolves Script.html,33.0,0.07007575757575757,0.030028422009514413,0.46740606609325486,3.2291666666666665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt0810819,"Danish Girl, The",The Danish Girl,0.0,2015.0,119.0,"['Drama', 'Romance']",7.1,"https://imsdb.com/Movie Scripts/Danish Girl, The Script.html",19.0,0.13450292397660818,0.025080818934775814,0.15504682622268467,2.2982456140350878,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0118929,Dark City,Dark City,0.0,1998.0,100.0,"['Mystery', 'Sci-Fi', 'Thriller']",7.6,https://imsdb.com/Movie Scripts/Dark City Script.html,25.0,0.09333333333333334,0.033484100691480806,0.3114366729678639,2.5233333333333334,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
tt1345836,"Dark Knight Rises, The",The Dark Knight Rises,0.0,2012.0,164.0,"['Action', 'Crime', 'Thriller']",8.4,"https://imsdb.com/Movie Scripts/Dark Knight Rises, The Script.html",31.0,0.08387096774193549,0.10104312829816593,0.573691705233179,3.1032258064516127,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt1279935,Date Night,Date Night,0.0,2010.0,88.0,"['Comedy', 'Crime', 'Romance']",6.3,https://imsdb.com/Movie Scripts/Date Night Script.html,10.0,0.24444444444444444,0.10099367145982714,0.21428571428571436,1.8666666666666667,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
tt0088993,Day of the Dead,Day of the Dead,0.0,1985.0,101.0,"['Horror', 'Drama', 'Sci-Fi', 'Thriller']",7.1,https://imsdb.com/Movie Scripts/Day of the Dead Script.html,43.0,0.06312292358803986,0.03645197283472691,0.5493593782818735,3.249169435215947,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tt0043456,"Day the Earth Stood Still, The",The Day the Earth Stood Still,0.0,1951.0,92.0,"['Drama', 'Sci-Fi', 'Thriller']",7.7,"https://imsdb.com/Movie Scripts/Day the Earth Stood Still, The Script.html",20.0,0.11578947368421053,0.054698735825281106,0.3409863945578231,2.473684210526316,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0077405,Days of Heaven,Days of Heaven,0.0,1978.0,94.0,['Drama'],7.7,https://imsdb.com/Movie Scripts/Days of Heaven Script.html,22.0,0.11688311688311688,0.013953909000437232,0.03615777940102266,2.329004329004329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0097165,Dead Poets Society,Dead Poets Society,0.0,1989.0,128.0,"['Drama', 'Read ""Dead Poets Society"" Script']",8.1,https://imsdb.com/Movie Scripts/Dead Poets Society Script.html,31.0,0.09032258064516129,0.04000337996759199,0.5170927467300832,3.010752688172043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1431045,Deadpool,Deadpool,0.0,2016.0,108.0,"['Action', 'Adventure', 'Comedy']",8.0,https://imsdb.com/Movie Scripts/Deadpool Script.html,24.0,0.10507246376811594,0.040756749027551976,0.3004164187983343,2.282608695652174,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
tt2235108,Dear White People,Dear White People,0.0,2014.0,108.0,"['Comedy', 'Drama']",6.2,https://imsdb.com/Movie Scripts/Dear White People Script.html,16.0,0.14166666666666666,0.0,0.4241071428571429,2.716666666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1321509,Death at a Funeral,Death at a Funeral,0.0,2010.0,92.0,['Comedy'],5.7,https://imsdb.com/Movie Scripts/Death at a Funeral Script.html,17.0,0.15441176470588236,0.037578654116034595,0.4567474048442907,2.5661764705882355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0266452,Death to Smoochy,Death to Smoochy,0.0,2002.0,109.0,"['Comedy', 'Crime']",6.3,https://imsdb.com/Movie Scripts/Death to Smoochy Script.html,17.0,0.15441176470588236,0.048389870010091374,0.2682215743440234,2.3161764705882355,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1226753,"Debt, The",The Debt,0.0,2010.0,113.0,"['Action', 'Drama', 'Thriller']",6.8,"https://imsdb.com/Movie Scripts/Debt, The Script.html",22.0,0.10822510822510822,0.036364771308550765,0.17378328741965102,2.8051948051948052,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0800240,Deception,Deception,0.0,2008.0,107.0,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",6.0,https://imsdb.com/Movie Scripts/Deception Script.html,35.0,0.06218487394957983,0.03906561166716014,0.16956412194507425,2.2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
tt0104073,Deep Cover,Deep Cover,0.0,1992.0,107.0,"['Action', 'Crime', 'Thriller']",7.0,https://imsdb.com/Movie Scripts/Deep Cover Script.html,35.0,0.07394957983193277,0.03980284198388927,0.23086803677663603,2.4857142857142858,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0118956,Deep Rising,Deep Rising,0.0,1998.0,106.0,"['Action', 'Horror', 'Thriller']",6.1,https://imsdb.com/Movie Scripts/Deep Rising Script.html,13.0,0.2692307692307692,0.12724495053625487,0.1732611411911703,2.1538461538461537,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0077416,"Deer Hunter, The",The Deer Hunter,0.0,1978.0,183.0,"['Drama', 'War', 'Read ""Deer Hunter, The"" Script']",8.1,"https://imsdb.com/Movie Scripts/Deer Hunter, The Script.html",23.0,0.11067193675889328,0.03245755191753526,0.3681582840236687,2.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1034303,Defiance,Defiance,0.0,2008.0,137.0,"['Action', 'Drama', 'Thriller', 'War']",7.1,https://imsdb.com/Movie Scripts/Defiance Script.html,62.0,0.040719196192490745,0.020282006515895575,0.43047974719908066,3.0803807509254364,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tt0407887,"Departed, The",The Departed,0.0,2006.0,151.0,"['Crime', 'Drama', 'Thriller']",8.5,"https://imsdb.com/Movie Scripts/Departed, The Script.html",25.0,0.09666666666666666,0.03635722904765338,0.26005695977216087,2.4066666666666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1033575,"Descendants, The",The Descendants,0.0,2011.0,115.0,"['Comedy', 'Drama']",7.3,"https://imsdb.com/Movie Scripts/Descendants, The Script.html",15.0,0.1619047619047619,0.07343089837178204,0.11989795918367349,2.1142857142857143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1690953,Despicable Me 2,Despicable Me 2,0.0,2013.0,98.0,"['Animation', 'Adventure', 'Comedy']",7.3,https://imsdb.com/Movie Scripts/Despicable Me 2 Script.html,39.0,0.07017543859649122,0.03642035871548711,0.29974007561436666,2.5465587044534415,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
tt0165710,Detroit Rock City,Detroit Rock City,0.0,1999.0,95.0,"['Adventure', 'Comedy', 'Musical']",6.8,https://imsdb.com/Movie Scripts/Detroit Rock City Script.html,25.0,0.10333333333333333,0.02250503444463483,0.5058309037900874,2.5166666666666666,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
tt0112857,Devil in a Blue Dress,Devil in a Blue Dress,0.0,1995.0,102.0,"['Crime', 'Mystery', 'Thriller']",6.8,https://imsdb.com/Movie Scripts/Devil in a Blue Dress Script.html,23.0,0.09090909090909091,0.02400529061933331,0.21419270833333331,2.2213438735177866,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0458352,"Devil Wears Prada, The",The Devil Wears Prada,0.0,2006.0,109.0,"['Comedy', 'Drama']",7.0,"https://imsdb.com/Movie Scripts/Devil Wears Prada, The Script.html",22.0,0.11688311688311688,0.103538504076296,0.15958058029301925,2.116883116883117,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0118971,Devil's Advocate,The Devil's Advocate,0.0,1997.0,144.0,"['Drama', 'Horror', 'Thriller']",7.5,https://imsdb.com/Movie Scripts/Devil's Advocate Script.html,10.0,0.2,0.0,0.107421875,2.111111111111111,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0095016,Die Hard,Die Hard,0.0,1988.0,132.0,"['Action', 'Thriller', 'Read ""Die Hard"" Script']",8.2,https://imsdb.com/Movie Scripts/Die Hard Script.html,17.0,0.14705882352941177,0.09335744414061134,0.26257396449704146,2.3308823529411766,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0099423,Die Hard 2,Die Hard 2,0.0,1990.0,124.0,"['Action', 'Thriller']",7.1,https://imsdb.com/Movie Scripts/Die Hard 2 Script.html,11.0,0.18181818181818182,0.0,0.14462809917355376,2.109090909090909,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0083833,Diner,Diner,0.0,1982.0,110.0,"['Comedy', 'Drama']",7.0,https://imsdb.com/Movie Scripts/Diner Script.html,6.0,0.3333333333333333,0.0,0.0,1.8666666666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104114,"Distinguished Gentleman, The",The Distinguished Gentleman,0.0,1992.0,112.0,['Comedy'],5.9,"https://imsdb.com/Movie Scripts/Distinguished Gentleman, The Script.html",23.0,0.09486166007905138,0.026298604766733378,0.2790625,2.9802371541501977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0486822,Disturbia,Disturbia,0.0,2007.0,105.0,['Thriller'],6.8,https://imsdb.com/Movie Scripts/Disturbia Script.html,15.0,0.1619047619047619,0.04968916376319664,0.09360040312421254,2.2285714285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1853728,Django Unchained,Django Unchained,0.0,2012.0,165.0,"['Adventure', 'Drama', 'Western']",8.5,https://imsdb.com/Movie Scripts/Django Unchained Script.html,19.0,0.12280701754385964,0.031041743007751404,0.40277777777777785,2.5964912280701755,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt0097216,Do The Right Thing,Do the Right Thing,0.0,1989.0,120.0,"['Comedy', 'Drama']",8.0,https://imsdb.com/Movie Scripts/Do The Right Thing Script.html,20.0,0.1368421052631579,0.05249257674541543,0.412037037037037,2.6052631578947367,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072890,Dog Day Afternoon,Dog Day Afternoon,0.0,1975.0,125.0,"['Comedy', 'Drama', 'Thriller', 'Read ""Dog Day Afternoon"" Script']",8.0,https://imsdb.com/Movie Scripts/Dog Day Afternoon Script.html,24.0,0.11594202898550725,0.10337491953185453,0.29315647827758556,2.4818840579710146,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0119008,Donnie Brasco,Donnie Brasco,0.0,1997.0,127.0,"['Crime', 'Drama', 'Thriller']",7.7,https://imsdb.com/Movie Scripts/Donnie Brasco Script.html,28.0,0.07142857142857142,0.0,0.49233016800584367,3.1587301587301586,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0101761,"Doors, The",The Doors,0.0,1991.0,140.0,"['Biography', 'Drama', 'Music']",7.2,"https://imsdb.com/Movie Scripts/Doors, The Script.html",24.0,0.09057971014492754,0.03786775007284313,0.13385613845321784,2.4094202898550723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0036775,Double Indemnity,Double Indemnity,0.0,1944.0,107.0,"['Crime', 'Film-Noir', 'Drama']",8.3,https://imsdb.com/Movie Scripts/Double Indemnity Script.html,18.0,0.12418300653594772,0.020292599115404108,0.11333333333333331,1.9673202614379084,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1127180,Drag Me to Hell,Drag Me to Hell,0.0,2009.0,99.0,"['Horror', 'Thriller']",6.6,https://imsdb.com/Movie Scripts/Drag Me to Hell Script.html,20.0,0.10526315789473684,0.009438802478168664,0.22571428571428576,2.4947368421052634,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0082288,Dragonslayer,Dragonslayer,0.0,1981.0,109.0,"['Action', 'Adventure', 'Fantasy']",6.6,https://imsdb.com/Movie Scripts/Dragonslayer Script.html,24.0,0.09420289855072464,0.0,0.23412698412698413,2.5760869565217392,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
tt21942866,Dream Scenario,Dream Scenario,0.0,2023.0,102.0,"['Comedy', 'Drama', 'Fantasy']",6.8,https://imsdb.com/Movie Scripts/Dream Scenario Script.html,22.0,0.09523809523809523,0.025577719868137158,0.19067215363511655,2.1471861471861473,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1502404,Drive Angry,Drive Angry,0.0,2011.0,104.0,"['Action', 'Crime', 'Fantasy']",5.4,https://imsdb.com/Movie Scripts/Drive Angry Script.html,13.0,0.1794871794871795,0.06106804759100193,0.24875,2.128205128205128,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
tt0157503,Drop Dead Gorgeous,Drop Dead Gorgeous,0.0,1999.0,97.0,"['Comedy', 'Read ""Drop Dead Gorgeous"" Script']",6.7,https://imsdb.com/Movie Scripts/Drop Dead Gorgeous Script.html,17.0,0.1323529411764706,0.0870973572432612,0.43197278911564624,2.764705882352941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0097243,"Dry White Season, A",A Dry White Season,0.0,1989.0,106.0,"['Drama', 'Thriller']",7.0,"https://imsdb.com/Movie Scripts/Dry White Season, A Script.html",55.0,0.04107744107744108,0.013430007335842837,0.3770390889504463,2.8336700336700336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0023969,Duck Soup,Duck Soup,0.0,1933.0,69.0,"['Comedy', 'Family', 'Musical', 'Read ""Duck Soup"" Script']",7.7,https://imsdb.com/Movie Scripts/Duck Soup Script.html,18.0,0.13071895424836602,0.03544892320585555,0.4212244897959183,2.784313725490196,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
tt0109686,Dumb and Dumber,Dumb and Dumber,0.0,1994.0,107.0,"['Adventure', 'Comedy']",7.3,https://imsdb.com/Movie Scripts/Dumb and Dumber Script.html,19.0,0.15204678362573099,0.06164566261355611,0.3034375,2.3801169590643276,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0087182,Dune,Dune,0.0,1984.0,137.0,"['Action', 'Adventure', 'Sci-Fi', 'Fantasy']",6.3,https://imsdb.com/Movie Scripts/Dune Script.html,15.0,0.14285714285714285,0.03962962962962963,0.15599173553719006,2.257142857142857,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
tt1160419,Dune Part One,Dune: Part One,0.0,2021.0,155.0,"['Sci-Fi', 'Action', 'Adventure']",8.0,https://imsdb.com/Movie Scripts/Dune Part One Script.html,36.0,0.07142857142857142,0.10630688283536699,0.3762864944339424,2.992063492063492,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
tt1059786,Eagle Eye,Eagle Eye,0.0,2008.0,118.0,"['Action', 'Mystery', 'Thriller']",6.6,https://imsdb.com/Movie Scripts/Eagle Eye Script.html,42.0,0.056910569105691054,0.03316127089315636,0.5540438397581254,3.3449477351916377,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
tt0765443,Eastern Promises,Eastern Promises,0.0,2007.0,100.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.6,https://imsdb.com/Movie Scripts/Eastern Promises Script.html,28.0,0.10052910052910052,0.018380907788945713,0.2052862811791383,2.5264550264550265,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt1282140,Easy A,Easy A,0.0,2010.0,92.0,"['Comedy', 'Romance']",7.0,https://imsdb.com/Movie Scripts/Easy A Script.html,26.0,0.08615384615384615,0.020494111647092812,0.23256198347107432,2.3476923076923075,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0131369,Ed TV,Edtv,0.0,1999.0,122.0,['Comedy'],6.1,https://imsdb.com/Movie Scripts/Ed TV Script.html,27.0,0.08547008547008547,0.03397957438433634,0.19533527696793,2.1794871794871793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0109707,Ed Wood,Ed Wood,0.0,1994.0,127.0,"['Comedy', 'Drama']",7.8,https://imsdb.com/Movie Scripts/Ed Wood Script.html,23.0,0.09881422924901186,0.004277238827428671,0.25445816186556935,2.616600790513834,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0271367,Eight Legged Freaks,Eight Legged Freaks,0.0,2002.0,99.0,"['Action', 'Comedy', 'Horror', 'Sci-Fi']",5.5,https://imsdb.com/Movie Scripts/Eight Legged Freaks Script.html,21.0,0.12857142857142856,0.027104561154272393,0.4155555555555555,2.6476190476190475,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
tt0104815,El Mariachi,El Mariachi,0.0,1992.0,81.0,"['Action', 'Thriller', 'Crime', 'Western']",6.8,https://imsdb.com/Movie Scripts/El Mariachi Script.html,23.0,0.09486166007905138,0.010639070634704696,0.27230935640886966,2.343873517786561,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
tt0126886,Election,Election,0.0,1999.0,103.0,['Comedy'],7.2,https://imsdb.com/Movie Scripts/Election Script.html,16.0,0.16666666666666666,0.09835315408192247,0.2530276816608997,2.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt15789038,Elemental,Elemental,0.0,2023.0,101.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",7.0,https://imsdb.com/Movie Scripts/Elemental Script.html,16.0,0.15,0.05324969062389825,0.1082276047673971,2.425,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
tt0080678,"Elephant Man, The",The Elephant Man,0.0,1980.0,124.0,['Drama'],8.2,"https://imsdb.com/Movie Scripts/Elephant Man, The Script.html",47.0,0.0545790934320074,0.018375082010230994,0.3221099887766555,2.803885291396855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0414055,Elizabeth: The Golden Age,Elizabeth: The Golden Age,0.0,2007.0,114.0,['Drama'],6.8,https://imsdb.com/Movie Scripts/Elizabeth: The Golden Age Script.html,27.0,0.08831908831908832,0.01840376645806052,0.38281250000000006,2.9116809116809117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3704428,Elvis,Elvis,0.0,2022.0,159.0,['Drama'],7.3,https://imsdb.com/Movie Scripts/Elvis Script.html,45.0,0.05757575757575758,0.01989488225450815,0.4040749553837002,3.203030303030303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0120660,Enemy of the State,Enemy of the State,0.0,1998.0,132.0,"['Drama', 'Action', 'Thriller']",7.3,https://imsdb.com/Movie Scripts/Enemy of the State Script.html,19.0,0.1111111111111111,0.0,0.2848794740686633,2.3625730994152048,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0116209,"English Patient, The",The English Patient,0.0,1996.0,162.0,"['Drama', 'Romance', 'Read ""English Patient, The"" Script']",7.4,"https://imsdb.com/Movie Scripts/English Patient, The Script.html",28.0,0.082010582010582,0.014549386563381795,0.4636598678540649,2.8703703703703702,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0278435,Enough,Enough,0.0,2002.0,115.0,"['Drama', 'Thriller']",5.8,https://imsdb.com/Movie Scripts/Enough Script.html,9.0,0.2777777777777778,0.07640582920785663,0.14660493827160498,2.0555555555555554,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0137494,Entrapment,Entrapment,0.0,1999.0,113.0,"['Action', 'Comedy', 'Crime', 'Thriller']",6.3,https://imsdb.com/Movie Scripts/Entrapment Script.html,5.0,0.4,0.0,1.1102230246251565e-16,1.8,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0195685,Erin Brockovich,Erin Brockovich,0.0,2000.0,131.0,"['Comedy', 'Drama']",7.5,https://imsdb.com/Movie Scripts/Erin Brockovich Script.html,29.0,0.0812807881773399,0.027891316114190066,0.09731826614943505,2.2241379310344827,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0116225,Escape From L.A.,Escape from L.A.,0.0,1996.0,101.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",5.7,https://imsdb.com/Movie Scripts/Escape From L.A. Script.html,27.0,0.08547008547008547,0.022142719048150142,0.12559453032104645,2.4131054131054133,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
tt0082340,Escape From New York,Escape from New York,0.0,1981.0,99.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",7.1,https://imsdb.com/Movie Scripts/Escape From New York Script.html,29.0,0.09359605911330049,0.03821074391111692,0.19521548575602626,2.5788177339901477,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
tt0338013,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,0.0,2004.0,108.0,"['Drama', 'Romance', 'Sci-Fi']",8.3,https://imsdb.com/Movie Scripts/Eternal Sunshine of the Spotless Mind Script.html,16.0,0.16666666666666666,0.01892026265062888,0.20099173553719002,2.091666666666667,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0106834,Even Cowgirls Get the Blues,Even Cowgirls Get the Blues,0.0,1993.0,106.0,"['Comedy', 'Romance', 'Drama']",4.3,https://imsdb.com/Movie Scripts/Even Cowgirls Get the Blues Script.html,17.0,0.1323529411764706,0.031211226564889696,0.24833333333333335,2.2573529411764706,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0119081,Event Horizon,Event Horizon,0.0,1997.0,96.0,"['Horror', 'Sci-Fi', 'Thriller']",6.6,https://imsdb.com/Movie Scripts/Event Horizon Script.html,12.0,0.30303030303030304,0.0369417233829169,0.21267102914931585,1.9393939393939394,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tt1288558,Evil Dead,Evil Dead,0.0,2013.0,91.0,"['Horror', 'Fantasy', 'Comedy']",6.5,https://imsdb.com/Movie Scripts/Evil Dead Script.html,6.0,0.4666666666666667,0.16198371198969916,0.12277091906721536,1.6666666666666667,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
tt0092991,Evil Dead II: Dead by Dawn,Evil Dead II,0.0,1987.0,84.0,"['Horror', 'Fantasy', 'Comedy', 'Action']",7.7,https://imsdb.com/Movie Scripts/Evil Dead II: Dead by Dawn Script.html,7.0,0.38095238095238093,0.06808616643026451,0.0,1.8095238095238095,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
tt0470752,Ex Machina,Ex Machina,0.0,2014.0,108.0,"['Drama', 'Mystery', 'Sci-Fi']",7.7,https://imsdb.com/Movie Scripts/Ex Machina Script.html,5.0,0.5,0.18797931730658862,0.0,1.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
tt0082348,Excalibur,Excalibur,0.0,1981.0,140.0,"['Adventure', 'Drama', 'Fantasy']",7.3,https://imsdb.com/Movie Scripts/Excalibur Script.html,51.0,0.05568627450980392,0.03831114299753511,0.4541398865784499,2.9615686274509803,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tt1225822,Extract,Extract,0.0,2009.0,92.0,"['Comedy', 'Crime', 'Romance']",6.1,https://imsdb.com/Movie Scripts/Extract Script.html,9.0,0.2222222222222222,0.0,0.16071428571428575,2.111111111111111,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
tt0097322,"Fabulous Baker Boys, The",The Fabulous Baker Boys,0.0,1989.0,114.0,"['Drama', 'Romance']",6.9,"https://imsdb.com/Movie Scripts/Fabulous Baker Boys, The Script.html",18.0,0.13725490196078433,0.052956782284430286,0.09874131944444454,2.176470588235294,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0119094,Face Off,Face/Off,0.0,1997.0,138.0,"['Action', 'Crime', 'Drama', 'Thriller']",7.3,https://imsdb.com/Movie Scripts/Face Off Script.html,46.0,0.05507246376811594,0.02564295128935542,0.3381028532951772,2.526570048309179,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0977855,Fair Game,Fair Game,0.0,2010.0,108.0,"['Action', 'Drama', 'Thriller']",6.8,https://imsdb.com/Movie Scripts/Fair Game Script.html,27.0,0.07977207977207977,0.02002068714039713,0.25056689342403626,2.5811965811965814,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0119095,FairyTale: A True Story,FairyTale: A True Story,0.0,1997.0,99.0,"['Drama', 'Family', 'Fantasy']",6.5,https://imsdb.com/Movie Scripts/FairyTale: A True Story Script.html,18.0,0.16993464052287582,0.05335504323611114,0.3126,2.261437908496732,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0218967,"Family Man, The",The Family Man,0.0,2000.0,125.0,"['Comedy', 'Romance', 'Read ""Family Man, The"" Script']",6.8,"https://imsdb.com/Movie Scripts/Family Man, The Script.html",25.0,0.08666666666666667,0.006571774928090956,0.014417942328230684,2.12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt3183660,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,0.0,2016.0,132.0,"['Fantasy', 'Family', 'Adventure']",7.2,https://imsdb.com/Movie Scripts/Fantastic Beasts and Where to Find Them Script.html,26.0,0.09846153846153846,0.017473604872200208,0.30513888888888885,2.68,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
